"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","758","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-string-parser\package.json",".json","9/6/2026 3:36:14 PM","9/6/2026 7:36:14 AM","20/6/2026 11:17:09 AM","20/6/2026 3:17:09 AM","9/6/2026 12:03:51 PM","9/6/2026 4:03:51 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","738","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-identifier\package.json",".json","9/6/2026 3:36:14 PM","9/6/2026 7:36:14 AM","20/6/2026 11:17:09 AM","20/6/2026 3:17:09 AM","9/6/2026 12:03:52 PM","9/6/2026 4:03:52 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","631","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helper-validator-option\package.json",".json","9/6/2026 3:36:15 PM","9/6/2026 7:36:15 AM","20/6/2026 11:17:09 AM","20/6/2026 3:17:09 AM","9/6/2026 12:03:52 PM","9/6/2026 4:03:52 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","813","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\helpers\package.json",".json","9/6/2026 3:36:15 PM","9/6/2026 7:36:15 AM","20/6/2026 11:17:10 AM","20/6/2026 3:17:10 AM","9/6/2026 12:03:58 PM","9/6/2026 4:03:58 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1382","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\parser\package.json",".json","9/6/2026 3:36:30 PM","9/6/2026 7:36:30 AM","20/6/2026 11:17:16 AM","20/6/2026 3:17:16 AM","9/6/2026 12:03:54 PM","9/6/2026 4:03:54 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","565","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-async-generators\package.json",".json","9/6/2026 3:36:30 PM","9/6/2026 7:36:30 AM","20/6/2026 11:17:16 AM","20/6/2026 3:17:16 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","535","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-bigint\package.json",".json","9/6/2026 3:36:31 PM","9/6/2026 7:36:31 AM","20/6/2026 11:17:16 AM","20/6/2026 3:17:16 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","693","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-properties\package.json",".json","9/6/2026 3:36:31 PM","9/6/2026 7:36:31 AM","20/6/2026 11:17:17 AM","20/6/2026 3:17:17 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","788","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-class-static-block\package.json",".json","9/6/2026 3:36:31 PM","9/6/2026 7:36:31 AM","20/6/2026 11:17:17 AM","20/6/2026 3:17:17 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","955","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-attributes\package.json",".json","9/6/2026 3:36:31 PM","9/6/2026 7:36:31 AM","20/6/2026 11:17:17 AM","20/6/2026 3:17:17 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","649","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@babel\plugin-syntax-import-meta\package.json",".json","9/6/2026 3:36:32 PM","9/6/2026 7:36:32 AM","20/6/2026 11:17:17 AM","20/6/2026 3:17:17 AM","9/6/2026 12:03:50 PM","9/6/2026 4:03:50 AM","Archive"
